Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Price range
Pizza Diet,New Delhi,"C-3, North Chhajjupur, 100 Ft. Road, Near V Mart, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,77.2877298,28.6894564,"Pizza, Fast Food",1
Pizzalicious,New Delhi,"27/53, Jwala Nagar, Near St. John's Academy, Shahdara, New Delhi",Shahdara,77.29647975,28.66963974,"Pizza, Fast Food",1
Prem Punjab,New Delhi,"Near Aggarwal Clinic, Main Babarpur Road, Rohtash Nagar, Shahdara, New Delhi",Shahdara,77.2882328,28.6785579,"North Indian, Chinese",1
Priya Panchvati,New Delhi,"C-11/8, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2770165,28.6982532,"South Indian, Fast Food, Chinese",2
Ram Singh Chaat Bhandaar,New Delhi,"Loni Road, Jyoti Nagar East, Opposite Bank of Baroda, Shahdara, New Delhi",Shahdara,77.2918926,28.6903077,Street Food,1
Ramchander Bhalushahi Wale,New Delhi,"Shop 231, Chhota Bazaar, Shahdara, New Delhi",Shahdara,77.29218956,28.66951648,Mithai,1
Shahi Food Corner,New Delhi,"24, Double Storey, Kabul Nagar, Shahdara, New Delhi",Shahdara,77.2903872,28.6762795,North Indian,1
Titu Chaat Corner,New Delhi,"Durgapuri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,77.2917395,28.6899779,"Street Food, Fast Food",1
Vinayak Restaurant,New Delhi,"1450, Usha Apartment, East Jyoti Nagar, Loni Road, Shahdara, New Delhi",Shahdara,77.2919871,28.6922659,"North Indian, Chinese",1
Vrinda's Food,New Delhi,"725, Main Babarpur, Rohtash Nagar, Shahdara, New Delhi",Shahdara,77.29011454,28.67656666,"North Indian, Chinese, South Indian, Bakery",2
Walia's Dawat Mahal,New Delhi,"1/9280, West Rohtash Nagar, Shahdara, New Delhi",Shahdara,77.286578,28.6805966,"North Indian, Chinese",2
Crazy Delights,New Delhi,"Street 5, Shahdara, New Delhi",Shahdara,77.2933868,28.689352,Bakery,1
Aapki Rasoi,New Delhi,"Main 60 Ft. Road, Vishvas Nagar, Shahdara, New Delhi",Shahdara,77.28867251,28.66235639,North Indian,1
ADM Foodi,New Delhi,"B-41, 3-1/2, Pusta, Kartar Nagar, Shahdara, New Delhi",Shahdara,0,0,North Indian,2
Aggarwal Bikaner Sweets Corner,New Delhi,"255, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2754038,28.7006707,"Mithai, Fast Food",1
Aggarwal Petha Store and Bakers,New Delhi,"1/6695, East Rohtash Nagar, Lane 4, Shahdara, New Delhi",Shahdara,77.2882668,28.6784651,"Bakery, Mithai",1
Aggarwal Sweet Fresh,New Delhi,"Loni Road, Near Red Light, Shahdara, New Delhi",Shahdara,77.2919639,28.6893273,"Mithai, Street Food",1
Aggarwal Sweet India,New Delhi,"A1/1, West Jyoti Nagar, Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,77.291919,28.6896366,"Mithai, Fast Food",1
Aggarwal Sweets,New Delhi,"A16, West Jyotmii Nagar, Shahdara, New Delhi",Shahdara,77.28979267,28.68933208,Mithai,1
Al-Taj Shamim Chicken Point,New Delhi,"A -1/5, Main Loni Road, Jyoti Colony, Shahdara, New Delhi",Shahdara,77.2919802,28.6874311,Mughlai,1
Apni Rasoi,New Delhi,"Nand Plaza, Jammu Mohalla, Main Road, Maujpur, Near Shahdara, New Delhi",Shahdara,77.2744128,28.6899437,"Chinese, North Indian",1
Bikaner Sweets & Bakers,New Delhi,"Shop A1/1, West Jyoti Nagar, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,77.2919382,28.6895977,"Mithai, Fast Food",2
Bikaner Sweets & Restaurant,New Delhi,"1/7228 A, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,77.2849433,28.6825301,"North Indian, Chinese, South Indian",1
Bikaner Sweets,New Delhi,"Brahmpuri Road, Ghonda Chowk, Shahdara, New Delhi",Shahdara,77.2702013,28.6901576,"Mithai, Street Food",1
Bitoo Chat Corner,New Delhi,"A1/1, GSK Complex, Bhairon Baba Market, Shahdara, New Delhi",Shahdara,77.2917756,28.689657,Street Food,1
Chaska,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,0,0,"Chinese, Street Food",1
Chilli Tadka Food Villa,New Delhi,"6/169, Farsh Bazar, Near Anaj Mandi Chowk, Shahdara, New Delhi",Shahdara,77.29282122,28.66869015,"North Indian, Chinese",1
China Town,New Delhi,"West Gorakh Park, Near Hanuman Mandir, Main Babarpur Road, Shahdara, New Delhi",Shahdara,77.283918,28.6834297,"South Indian, Chinese",1
Chinese Delight,New Delhi,"C-Block, Main Road, Yamuna Vihar, Opposite Universal Brain Academy, Shahdara, New Delhi",Shahdara,77.2720913,28.6999209,Chinese,1
D Food,New Delhi,"C-6/230, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.279261,28.7003478,"Chinese, Fast Food, North Indian",1
Da Bawarchi,New Delhi,"1/7228, East Gorakh Park, Hanuman Mandir, Shahdara, New Delhi",Shahdara,77.2850964,28.6822697,"North Indian, Street Food",1
Delhi Cafe Restaurant,New Delhi,"Street 12, Near Yadav Medical Store, Wazirabad, Ghaziabad",Shahdara,77.2450055,28.7085951,North Indian,1
Dosa Plaza,New Delhi,"B-165, 1st Floor, Main Market Bhajanpura, Shahdara, New Delhi",Shahdara,0,0,"South Indian, Chinese",1
Ex- Taj Foods,New Delhi,"Main Road, Maujpur, Shahdara, New Delhi",Shahdara,77.2718928,28.677039,North Indian,1
Fantasy Pastry Shop,New Delhi,"460, Durga Puri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,77.291919,28.6908012,"Bakery, Desserts",1
Gareeb Dhaba,New Delhi,"Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,77.2920013,28.6876451,Mughlai,1
Hira Lal Sweets,New Delhi,"C1/167, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2732231,28.7009935,Mithai,1
Hot & Chilly Point,New Delhi,"1/7219, Shivaji Parak Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,77.2860319,28.6820472,Chinese,1
Hot Chinese & Fast Food,New Delhi,"1/7274, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,77.2839919,28.6832105,Chinese,1
Jainco Sweets,New Delhi,"3737, 60 Feet Road, Vishwas Nagar, Shahdara, New Delhi",Shahdara,0,0,Mithai,1
Jony Sweets,New Delhi,"1448/50, 100 Feet Road, Durgapur, Shahdara, New Delhi",Shahdara,77.2945223,28.6894359,"Bakery, Desserts",1
Laxmi Dairy,New Delhi,"1449/55, Lane 6, 100 Fota Road, Shahdara, New Delhi",Shahdara,77.2939837,28.6893847,"Mithai, Street Food",1
Madras Cafe,New Delhi,"Shop C-1/177, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2736497,28.7008442,South Indian,2
Mehak Restaurant,New Delhi,"136/3 Main Road, Maujpur, Shahdara, New Delhi",Shahdara,77.272707,28.6895127,"North Indian, South Indian",1
Mr. Gold,New Delhi,"501, Main Road, Bara Bazar, Shahdara, New Delhi",Shahdara,0,0,"Bakery, Desserts",2
New Madras Cafe,New Delhi,"C-3/161-162, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2795276,28.7003224,"Street Food, Chinese",1
Pizza Hub,New Delhi,"Shop 14, Block C-5, Yamuna Vihar, Near Santan Rath Wala Mandir, Shahdara, New Delhi",Shahdara,77.2815952,28.7000322,"Fast Food, Pizza",1
Pizza Hub,New Delhi,"D-3/A, North Ghonda, Shahdara, New Delhi",Shahdara,77.2700134,28.6915855,Pizza,1
Prakash Sweets,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,77.2923084,28.689507,"Mithai, Street Food",1
Punjabi Chaska & Rasoi,New Delhi,"C-7, Main Road, Shahdara, New Delhi",Shahdara,77.2769736,28.7005129,North Indian,1
Sagar,New Delhi,"C 7/254, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2781604,28.7003054,"Bakery, Fast Food",1
Sardar A Pure Meat Shop,New Delhi,"C-1, Shahdara, New Delhi",Shahdara,77.2858492,28.6766696,"Raw Meats, Fast Food, North Indian",1
South Cafe,New Delhi,"Shop 4/460, Near Durgapuri Chowk, Shahdara, New Delhi",Shahdara,77.2919462,28.69022,"Fast Food, South Indian",1
Sultan Chicken Corner,New Delhi,"A -1, Loni Road,   Jyoti Colony, Shahdara, New Delhi",Shahdara,77.2920323,28.6876577,Mughlai,1
The AB's Kitchen,New Delhi,"Shop A 1, GTB Enclave, Shahdara, New Delhi",Shahdara,0,0,"Chinese, North Indian",1
Wah Ji Wah,New Delhi,"366, Main 100 Fret Road, Durgapuri Extension, Shahdara, New Delhi",Shahdara,77.2948813,28.68947,"North Indian, Chinese",1
Yum Yum,New Delhi,"Z-21, Naveen Shahdra, Shahdara, New Delhi",Shahdara,77.2846784,28.6774285,"Pizza, Burger, Fast Food",1
Zaika-e-Dilli,New Delhi,"C-9/17, Yamuna Vihar, Shahdara, New Delhi",Shahdara,77.2722496,28.7002266,North Indian,1
Anandini - The Tea Room,New Delhi,"10 A, DDA, Near UCO Bank, Shahpur Jat, New Delhi",Shahpur Jat,77.2159503,28.5487987,Tea,2
Slice of Italy,New Delhi,"118, Shahpur Jat, New Delhi",Shahpur Jat,77.2159503,28.5495159,"Italian, Pizza, Bakery",2
The Coffee Garage,New Delhi,"118 B, Shahpur Jat, New Delhi",Shahpur Jat,77.2155461,28.5495222,Cafe,2
The Fashion Street CafÌ©,New Delhi,"1st Floor, 43, The Fashion Street, Shahpur Jat, New Delhi",Shahpur Jat,77.2137046,28.549033,"Cafe, North Indian, Chinese, South Indian",2
Urban Village,New Delhi,"253/2, Shahpur Jat, New Delhi",Shahpur Jat,77.21100144,28.54853276,North Indian,1
Greenr Cafe,New Delhi,"416, Gora Street, Behind Dada Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,77.2132555,28.548542,Cafe,3
Boom Food,New Delhi,"193, Shahpur Jat, New Delhi",Shahpur Jat,77.2155012,28.5466046,"Asian, North Indian",3
Cafe Red,New Delhi,"5-G, Dada Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,77.212447,28.5491821,Cafe,3
Hyderabad House,New Delhi,"253, Shahpur Jat, New Delhi",Shahpur Jat,77.2114589,28.548819,"Hyderabadi, North Indian",2
Le ROFL,New Delhi,"Shop 113, Shahpur Jat, New Delhi",Shahpur Jat,77.2149622,28.5492425,"Cafe, Continental, Chinese, Italian",3
Ma Cuisine,New Delhi,"Plot 38-A, DDA Flats, Shahpur Jat, New Delhi",Shahpur Jat,77.2166689,28.5477915,"North Indian, Continental, Salad",1
Mumbai Matinee,New Delhi,"4-A, 2nd Floor, Opposite Tohfe Wala Gumbad, Shahpur Jat, New Delhi",Shahpur Jat,77.2121775,28.5492461,"North Indian, Italian, Continental",3
Old Town Cafe,New Delhi,"111, Shahpur Jat, New Delhi",Shahpur Jat,77.2154563,28.5490654,Cafe,2
Spanish Delights,New Delhi,"118, Shahpur Jat, New Delhi",Shahpur Jat,77.2154113,28.5496438,Ice Cream,1
Sweet Nothings By Avanti Mathur,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,77.2151419,28.5497078,"Desserts, Bakery",2
Threads,New Delhi,"253, Ground Floor, Shahpur Jat, New Delhi",Shahpur Jat,77.2113691,28.5486312,Cafe,2
Bats On Delivery,New Delhi,"252-1/B, Shahpur Jat, New Delhi",Shahpur Jat,77.2155012,28.5474113,"North Indian, Fast Food",2
Asia Central,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,77.2136148,28.5490245,"Asian, Chinese, Thai, Vietnamese",3
Biryani By Kilo,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,77.2119979,28.5484222,"Biryani, Mughlai",2
Cafe 5H By The Kitchen Connect,New Delhi,"5-H, 1st Floor, Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,77.2127165,28.5492078,"Cafe, Continental, Italian",2
Hearken CafÌ©,New Delhi,"5th Floor, 119- Sishan House, Shahpur Jat, New Delhi",Shahpur Jat,77.2154563,28.5492447,Cafe,2
Puppychino,New Delhi,"3rd Floor, 119, Shishan Bhawan, Shahpur Jat, New Delhi",Shahpur Jat,77.2155012,28.5492042,"Cafe, Continental, Italian",3
Remember Me CafÌ©,New Delhi,"JP House, 1st Floor, 118, Near Asain Games Village, Shahpur Jat, New Delhi",Shahpur Jat,77.2155653,28.5498307,"Cafe, Continental, Italian, Mexican",3
Sugarama Patisserie,New Delhi,"87, Shahpur Jat, New Delhi",Shahpur Jat,77.2148724,28.5493235,"Bakery, Desserts",2
The Last Mughal (TLM),New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,77.2136148,28.5491141,"North Indian, Mughlai",2
The Mad Teapot/The Wishing Chair,New Delhi,"86-A, Shahpur Jat, New Delhi",Shahpur Jat,77.2143783,28.5493213,"Cafe, Bakery, Italian",3
Fusion Dosa Cafe,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,77.282366,28.6329647,"South Indian, Fast Food",1
Goyal Eating Point,New Delhi,"R 4, Main Market, Shakarpur, New Delhi",Shakarpur,77.2823353,28.6328128,North Indian,1
Haveliram,New Delhi,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi",Shakarpur,77.280107,28.6297763,North Indian,1
Meet You There,New Delhi,"House 54-A, H Block, Main Market, Shakarpur, New Delhi",Shakarpur,77.2804814,28.6300045,"Chinese, North Indian",2
Shree Bhog Pure Veg Restaurant,New Delhi,"S-3A, School Block, Shakarpur, New Delhi",Shakarpur,77.2789686,28.6275866,"North Indian, Chinese",1
The Crust,New Delhi,"WA-116/A, Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,77.2800303,28.6263724,"Pizza, Fast Food",2
Vijay Eating Point,New Delhi,"S-562, School Block, Shakarpur, New Delhi",Shakarpur,77.2783209,28.6279228,"North Indian, Chinese",1
Aggarwal Bikaner Sweets,New Delhi,"Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,77.2798705,28.6270083,Bakery,1
Bikaner Sweets & Restaurant,New Delhi,"R-3, Rita Block, Main Market, Shakarpur, New Delhi Shakarpur",Shakarpur,77.282282,28.6328078,"Desserts, North Indian",1
Cafe Coffee Day,New Delhi,"District Centre, B2, NDM 1, Shakarpur, New Delhi",Shakarpur,77.2813787,28.6329113,Cafe,1
Cake'ry,New Delhi,"B-125 Main Market, Shakarpur, New Delhi",Shakarpur,0,0,Bakery,2
Come 'n' Eat,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,77.2811812,28.6303968,"Chinese, Fast Food",1
Darbar Chicken Corner,New Delhi,"Near Baba Banquet Hall, Shakarpur, New Delhi",Shakarpur,77.2781757,28.6284726,"North Indian, Mughlai, Chinese",2
Food Care,New Delhi,"WA-86, Main Road, Shakarpur, New Delhi",Shakarpur,77.2791263,28.6269121,"Chinese, Fast Food",1
Himalaya Momos,New Delhi,"A-1, Main Market, Shakarpur, New Delhi",Shakarpur,77.2819954,28.6322406,Fast Food,1
Hirdesh Eating Point,New Delhi,"Main Market, Near Eating Point, Shakarpur, New Delhi",Shakarpur,77.2771666,28.6296634,North Indian,1
Joshi Eating House,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,77.2806842,28.6300457,North Indian,1
Just Veg,New Delhi,"A 422, Gali 1, Ganesh Nagar 2, Shakarpur, New Delhi",Shakarpur,77.2813547,28.6329214,Chinese,1
Natural Pizza Hub & Food Court,New Delhi,"R-70, Main Market, Shakarpur, New Delhi",Shakarpur,77.2824532,28.632852,Pizza,1
Pawar's Food Court Inc.,New Delhi,"R-18, Main Market, Shakarpur, New Delhi",Shakarpur,77.2828494,28.6334265,North Indian,1
Rajesh Eating Corner,New Delhi,"Shakarpur, New Delhi",Shakarpur,77.2788374,28.6282443,Street Food,1
Raju Ice Cream Parlor,New Delhi,"Near Laxmi Nagar Metro Station, Shakarpur, New Delhi",Shakarpur,77.2774778,28.6307758,"Pizza, Ice Cream",1
Sangam Ratna,New Delhi,"H-52, Main Market, Shakarpur, New Delhi",Shakarpur,77.2807813,28.6302107,South Indian,1
Tandoor & Curry Restaurant,New Delhi,"S-547, School Block, Shakarpur, New Delhi Shakarpur",Shakarpur,77.277587,28.6288096,"North Indian, Chinese",1
Uttarakhand Eating Point,New Delhi,"A-4, Sanjay Park, Main Market,   Shakarpur, Shakarpur, New Delhi",Shakarpur,77.2816189,28.6316688,North Indian,1
Uttranchal Eating Point,New Delhi,"S-193, School Block, Shakarpur, New Delhi",Shakarpur,77.280183,28.6263812,"North Indian, Chinese, Fast Food",1
Yummy Rasoi,New Delhi,"School Block, Shakarpur, New Delhi",Shakarpur,77.2773649,28.6268353,"North Indian, Fast Food",1
Aggarwal Restaurant,New Delhi,"13, BF Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1601549,28.710818,"South Indian, Chinese",1
Ane China,New Delhi,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1616827,28.7034431,"Chinese, Fast Food",1
Arora's Veg. Corner,New Delhi,"1, A Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1695908,28.7061721,North Indian,1
Ashu Thali Wala,New Delhi,"BK 1/3, Block BK 1, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1685573,28.7096099,North Indian,1
Bangla Sweets & Pastry Shop,New Delhi,"38 & 39, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1618624,28.7035499,Mithai,1
Baskin Robbins,New Delhi,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1626712,28.706493,Ice Cream,1
Believe in Taste,New Delhi,"G-19, BB Block, Vardhaman Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1564702,28.7152991,"North Indian, Chinese, Fast Food",1
Bharat Sweet House,New Delhi,"AB-9, Opposite MTNL Office, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1685706,28.7067731,Mithai,1
Bikaner Kesarvala,New Delhi,"3-4, BN Block Market, LSC, Shalimar Bagh, New Delhi",Shalimar Bagh,77.162961,28.7065551,"Mithai, Street Food",1
Cafe Coffee Day,New Delhi,"Inside MAX Hospital, FC-50, C & D Block, Shalimar Bagh, New Delhi",Shalimar Bagh,0,0,Cafe,1
Chawla's Chic Inn,New Delhi,"BT Market, Near DAV School, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1587619,28.704282,"North Indian, Chinese",2
Chhappan Bhog,New Delhi,"Shop 2, AD Market, Near MTNL Office, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1683596,28.7066682,"Mithai, Street Food",1
Chinese Hut Fast Food,New Delhi,"AL Market, Shopping Center, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1618118,28.7032861,Chinese,1
Domino's Pizza,New Delhi,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1626712,28.7064034,"Pizza, Fast Food",2
Frontier,New Delhi,"AL-142, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1619683,28.70362,Bakery,1
Giani,New Delhi,"Shop 4, BN Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1624915,28.7065653,"Ice Cream, Desserts",1
Hot Pot Snacks,New Delhi,"66, 1st Floor, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1619523,28.7035586,Fast Food,1
Keventers,New Delhi,"G2, Plot 4, Aggarwal Tower, BN Block, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1625853,28.7064599,Beverages,1
Kishan Dhaba,New Delhi,"Near Hanuman Mandir, AL Market, New Dekhi, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1620793,28.7030945,North Indian,1
Madras Dosa & Chinese,New Delhi,"11, Near AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1613232,28.7037668,"South Indian, Chinese",2
Mehfil Tawa Tandoor,New Delhi,"16, CC Block DDA Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1586721,28.7195845,North Indian,1
Mitthu Tikki Wala,New Delhi,"BN-13, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1622851,28.7063745,"North Indian, Street Food, Chinese",1
Mitthu Tikki Wala,New Delhi,"SE 42, Near BW Block, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1559037,28.7057298,"Fast Food, North Indian",1
Pandit Ji Ka Dhaba,New Delhi,"Main Market, Near Hanuman Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1622219,28.7031367,North Indian,1
Punjabi Angeethi,New Delhi,"AL- 85, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1616827,28.7033536,"North Indian, South Indian, Chinese",2
Ram Chinese Food,New Delhi,"BB-80/A, West Shalimar Bagh, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1569645,28.7152123,"Chinese, Fast Food",1
Sardar Ji Punjabi Jayeka,New Delhi,"U&V Block, Shalimar Bagh, New Delhi",Shalimar Bagh,0,0,"North Indian, Mughlai",1
SFC,New Delhi,"BR  Block, KL Bagga Marg, Near Jhule Lal Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1615029,28.7085298,Fast Food,1
SGF - Spice Grill Flame,New Delhi,"BK-90, Near Jhulelal Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,77.16011,28.710793,"North Indian, Chinese",2
Shalimar Vyanjan,New Delhi,"Shop 2, Anshul Plaza, AL Block, Shalimar Bagh, New Delhi",Shalimar Bagh,77.161503,28.7054506,"North Indian, Chinese",1
Shri Rudram,New Delhi,"AA-13, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1673875,28.7082414,"North Indian, Chinese",2
Smile Bakers,New Delhi,"Shop 9, BD Block, Som Bazar Road, Shalimar Bagh, New Delhi",Shalimar Bagh,77.153498,28.717991,"Bakery, Desserts, Chinese, Fast Food",1
Spice Sea,New Delhi,"C 19-20-21, CC Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1586271,28.7194459,"North Indian, Chinese",2
Street 5,New Delhi,"BQ Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1551103,28.7072568,Chinese,1
Subs n Shakes,New Delhi,"6, BN Block Market, Vardhman Prime Plaza, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1624915,28.7063862,"Fast Food, Beverages",1
Subway,New Delhi,"AG-44, Near A.L. Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.162132,28.7025908,"American, Fast Food, Salad, Healthy Food",2
Twenty Four Seven,New Delhi,"AB-13, Upper Ground Floor, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1684675,28.7066464,"Fast Food, North Indian",1
Wah G Wah,New Delhi,"A J 24, Central Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1636597,28.7068565,"North Indian, Chinese",1
Aman-Deep Pure Veg,New Delhi,"Shop G-3, BN Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1624465,28.7063371,"North Indian, Chinese",1
Kwality Pastry Parlour,New Delhi,"3, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1618624,28.7035499,"Bakery, Desserts",1
McDonald's,New Delhi,"2, B-Block Community Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,77.1580581,28.713419,"Fast Food, Burger",2
